DATAFLOW,INDICATOR: Indicator,REF_AREA: Reference area,LOCATION: Degree of Urbanisation,DEPOSIT: Deposit,ECONOMIC_SECTOR: Economic Sector,PAYMENT_RATIO_TYPE: Payment Ratio Type,EXPENDITURE: Expenditure,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2004,18.7,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2005,17.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2006,21.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2007,11.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2008,7.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2009,-0.7,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2010,10.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2011,12.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2012,13,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_75: MoP, NIS_National Accounts, Bulletin_2013"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2013,13.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_76: MoP, NIS_National Accounts, Bulletin_2014"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2014,17,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_77: MoP, NIS_National Accounts, Bulletin_2015"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2015,17.7,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_78: MoP, NIS_National Accounts, Bulletin_2016"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2016,17.7,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_79: MoP, NIS_National Accounts, Bulletin_2017"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2017,15.8,0: Units,MOP_NIS: Ministry of Planning,
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,INDUSTRY: Industry,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2018,16,0: Units,MOP_NIS: Ministry of Planning,
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1994,-4.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1995,11.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1996,14.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1997,7.5,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1998,14.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1999,16.2,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2000,10.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2001,14.7,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2002,9.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2003,7.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2004,19,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2005,19.5,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2006,14.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2007,16.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2008,20.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2009,2.5,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2010,7.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2011,8.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2012,9.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_75: MoP, NIS_National Accounts, Bulletin_2013"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2013,10.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_76: MoP, NIS_National Accounts, Bulletin_2014"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2014,13.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_77: MoP, NIS_National Accounts, Bulletin_2015"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2015,9.2,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_78: MoP, NIS_National Accounts, Bulletin_2016"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2016,10.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_79: MoP, NIS_National Accounts, Bulletin_2017"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2017,10.1,0: Units,MOP_NIS: Ministry of Planning,
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,SERVICES: Services,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2018,10.2,0: Units,MOP_NIS: Ministry of Planning,
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1994,71.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1995,18.2,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1996,22.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1997,11.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1998,10.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,1999,45.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2000,0.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2001,5.8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2002,13,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2003,2.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2004,33.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2005,12.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2006,12.4,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2007,55.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2008,6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2009,6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_73: MoP, NIS_National Accounts, Bulletin_2011"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2010,8,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2011,8.6,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_74: MoP, NIS_National Accounts, Bulletin_2012"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2012,9.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_75: MoP, NIS_National Accounts, Bulletin_2013"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2013,9.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_76: MoP, NIS_National Accounts, Bulletin_2014"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2014,10.9,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_77: MoP, NIS_National Accounts, Bulletin_2015"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2015,10.3,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_78: MoP, NIS_National Accounts, Bulletin_2016"
KH_NIS:DF_NA(1.1),ANNUAL_GDP_GROWTH_RATE_BY_SECTOR_AT_CURRENT_PRICES: Annual GDP Growth Rate by Sector at Current Prices,ASIKHM: Cambodia,_Z: NA,_Z: NA,TAXES_LESS_SUBSIDIES: Taxes Less Subsidies,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2016,11.1,0: Units,MOP_NIS: Ministry of Planning,"ds_econ_79: MoP, NIS_National Accounts, Bulletin_2017"
